app,review,score,date
Tokopedia,Sangat buruk untuk sekitar bulan november-desember. Diakses susah. Aplikasi sering terhenti. Pembayaran klik bca sering gagal. SANGAT KURANG NYAMAN..!!!! Ini bukan koneksi internet saya yg lemot. Karena sangat lancar jk membuka aplikasi lain..hanya untuk tokopedia sangat lambat dan sering tjdi gangguan,1,2019-12-23 21:35:22
Tokopedia,"Aplikasi bagus, ringan, produk beragam tapi masih ada kekurangan dalam hal menampilkan produk sering berulang produk yang ditampilkan. Kalau bisa didukung dengan gratis ongkir, atau pembelian dari beberapa merchant ongkirnya cukup satu ongkir saja. Semakin tidak pasti untuk pointnya setelah adanya OVO. ini tidak memberikan kemudahan untuk chating terhadap Customer Servicenya, semua chating hanya dijawab dengan otomatis dan tidak bisa dipertanggung jawabkan karena jawaban chating tidak bisa menge",3,2020-04-04 12:31:20
Tokopedia,"Mungkin bintang 3 dulu. Selama aku pakai aplikasi tokopedia ini nyaman² aja, banyak voucher dan juga bisa dapat barang dg harga murah. Cuman nggak enaknya belanja di tokped ini, sering dibatalkan oleh sistem. Padahal barang yg dibatalkan itu barang yg aku mau, sempat aku tanya disuruh nunggu, pas udah nunggu tau² dibatalkan gitu aja.",3,2025-01-29 15:01:46
Tokopedia,tolong dong buka in aplikasi ini dengan proses yg mudah sebab aplikasi yg ngeleg bikin pusing.tima kasih,5,2026-03-05 18:37:13
Tokopedia,"Suka belanja di tokopedia, tapi suka kesal juga saat buka aplikasi lain kebanyakan iklan tokopedia. Mengganggu. Jangan terlalu banyak pasang iklan di aplikasi lain lah, mengganggu tau. Justru jadi sebal sm tokopedia gara2 iklan yg mengganggu di aplikasi lain. Nanti juga waktunya belanja online buka aplikasi tokped. Selow aja. Woles, Woles.",1,2022-11-27 10:08:43
Tokopedia,"Aplikasi makin banyak bug dan error, tidak pakai promo tertulis promo tidak dapat digunakan sehingga tidak dapat checkout, beli barang bulanan lebih dari 20 barang ngehang, tidak bisa tambah barang lagi, harus clear cache baru bisa. Tampilannya juga makin berat, mungkin bagi yg hpnya canggih ok, tp hp yang jadul dan koneksi gk bagus otomatis gk ngeload gambar. Lama2 pindah ke lain hati klo gni. Tanya cs malah didiemin.",1,2022-08-27 07:49:07
Tokopedia,"Saya pengguna toped sudah bertahun tahun & saya puas belanja di toped selama ini,tapi sejak ada kebijakan baru yg mana voucher cashback/diskon tidak dapat di pakai bersamaan bebas ongkir saya sangat kecewa sekali dengan ketentuan baru ini. Katanya agar memperbanyak pilihan promo, harusnya kalo tujuan nya untuk memperbanyak promo jangan dijadikan pilihan dong, Harusnya di tambahkan aja voucher nya. Biarkan kami tetap bisa menikmati voucher cashback/diskon+bebas ongkir. Kembalikan toped yg dulu !!",1,2022-11-05 09:31:09
Shopee,puassssss,5,2026-05-08 09:25:40
Shopee,"pengiriman sangat lambat ke kalimantan tengah nyesal saya menggunakan apk Shopee terlalu lambat soal pengiriman. dan paket saya sudah 1 minggu lebih sudah sampai dikantor spx expres kahayan hilir hub, tapi tidak diinfokan sama kurir lewat WA, jadi ngga bisa saya ambil karna ngga ada bukti chat dari kurir tersebut.",1,2026-05-08 09:25:21
Shopee,udah bisa. makasih,4,2026-05-08 09:24:01
Shopee,shopee tuh lebih enak digunakan karena bisa pengiriman instant 😅😅,5,2026-05-08 09:23:40
Shopee,"Aplikasi yg wajib di download buat km yg suka belanja,jualan token listrik,pulsa,bayar tagihan,cocok buat yg jualan sampingan jg,game nya jg ada😍",5,2026-05-08 09:18:54
Shopee,sangan baik dan membantu,5,2026-05-08 09:15:16
Shopee,"shopee belanja online terbaik,& ongkir termurah seluruh Indonesia ✨🌟⭐💥🎊🎉👍👍👍💯💯💯🇮🇩🇮🇩🇮🇩🇮🇩",5,2026-05-08 09:13:40
Shopee,oke juga,5,2026-05-08 09:13:11
Shopee,"tolong untuk shopee , fitur chat AI nya di hilangkan saja . barang yg di tanyakan Redi gak . jawabnya Redi tapi di tgg"" gak DTG . di chat yg jawab AI Mulu . akhirnya pesanan di batalkan sendiri karena gak di proses . ternyata barangnya habis . kadang kita ingin tanya lgs , bukan dengan AI . tolong fitur chat AI di hilangkan saja . biar buyer bisa lgs chat dengan sellernya .",5,2026-05-08 09:13:06
Shopee,"kak tolong kasih informasi siapa kurir yg mengantar paket ke rumah, paket saya hilang kemaren karena kurir tidak bertanggungjawab.",2,2026-05-08 09:12:41
Shopee,"sering diarahkan ke live, ganggu",1,2026-05-08 09:12:28
Shopee,belanja di shopee sungguh luar biasa pedagangnya amanah,5,2026-05-08 09:11:04
Shopee,senang menggunakan aplikasi shope,5,2026-05-08 09:10:23
Shopee,cepat dan tepat,5,2026-05-08 09:09:51
Shopee,cepat dapat voucher murah,5,2026-05-08 09:09:06
Shopee,"pesanan saya GK sampe"" Laporan juga GK di follow up makin hari makin menurun pelayanan ny",1,2026-05-08 09:06:51
Shopee,selama berbelanja dishopee selalu memuaskan,5,2026-05-08 09:03:46
Shopee,setiap melakukan pemesanan selalu dibatalkan dari pihak shopee dengan alasan melakukan aktivitas tidak wajar,1,2026-05-08 09:03:28
Shopee,nagus,5,2026-05-08 09:03:22
Shopee,positiv,5,2026-05-08 09:02:32
Shopee,lebih baik lagi,5,2026-05-08 09:02:18
Shopee,lumayan membantu,5,2026-05-08 09:00:16
Shopee,Alhamdulillah tapi kurir di lombok itu agak jarang hantar kan kita paketnya,4,2026-05-08 08:55:00
Shopee,"menyenangkan, simple",5,2026-05-08 08:53:11
Shopee,sangat bgus ongkirnya jga oke bgt,5,2026-05-08 08:52:40
Shopee,ngaa rekomendasi,1,2026-05-08 08:49:39
Shopee,kenapa skrg saya mesen instan jd lm pengiriman ny pdhl saya mesen dr jm se sebelum ny tolong diperbaikin lg sistem instan ny,1,2026-05-08 08:47:49
Shopee,pokoknya Da Best,5,2026-05-08 08:45:41
Shopee,kebanyakan penjual barang KW palsu tidak sesuai gambar ! gacuman ketipu sekali . bikin trauma belanja online disini.,1,2026-05-08 08:44:00
Shopee,shopee makin hari makin ga jelas status pengiriman udah satu Minggu belum terupdate juga membosankan belanja dishopee⭐⭐⭐⭐,1,2026-05-08 08:43:02
Shopee,"bagus sesuai pesanan, kucing sy suka",5,2026-05-08 08:38:50
Shopee,"Selamat pagi... saya mau bertanya. Saya beli barang berupa Divan di Toko XIONCO official shop, saya lihat diberita terkirim paket sudah diberikan pihak kurir tapi tiba-tiba diminta memberikan penilaian yang seolah-olah barang sudah diterima konsumen dan tagihan sudah masuk di Spaylater. itukan sudah jelas penipuan. jadi saya meminta pengembalian dana tapi dibilang masih ditinjau pihak Shopee sampai tanggal 7 Mei 2026 tapi sekarang sudah lewat tanggal 7 Mei 2026. Tolong cepat prosesnya. Trims",1,2026-05-08 08:38:41
Shopee,🔝🔝🔝🔝,5,2026-05-08 08:38:19
Shopee,sangat membantu dan merubah peradaban dalam hal transaksi jual beli,5,2026-05-08 08:35:19
Shopee,"pinjaman Spinjam limit besar ,, tapi Tenor nya cuma sampai 12 bln , pantesan bnyak yg gagal bayar , ga ngotak emng shope",3,2026-05-08 08:31:25
Shopee,belanja di shopee sgt menyenangkan....hampir STP hari checkout,5,2026-05-08 08:30:29
Shopee,pengiriman lambat,1,2026-05-08 08:29:08
Shopee,pesanan belum sampai sudah di retur abang paket nya,3,2026-05-08 08:28:11
Shopee,sudah done ...cukup baik dan bagus...,5,2026-05-08 08:28:08
Shopee,aplikasi yang sangat membantu dalam mencari keperluan dan kebutuhan,5,2026-05-08 08:25:12
Shopee,mantap man,5,2026-05-08 08:21:56
Shopee,sangat memuaskan pelayanannya,5,2026-05-08 08:21:17
Shopee,mohon lebih selektif dalam pemilihan video produk,4,2026-05-08 08:11:44
Shopee,sangat bagusss,5,2026-05-08 08:11:43
Shopee,menurut saya puas dgn aplikasi ini sebesar 99.9 % ok,5,2026-05-08 08:10:06
Shopee,shoppe is the best,5,2026-05-08 08:00:55
Shopee,aplikasi keren banyak fitur,5,2026-05-08 08:00:36
Shopee,Shopee semakin mantap canggih mudah cepat jos jos,5,2026-05-08 07:57:32
Shopee,shopee sampai saat ini tidak bisa canggih seperti aplikasi rivalnya.. yang bisa ganti username setiap waktu yang ditentukan..😅😂🤣,1,2026-05-08 07:56:15
Shopee,sangat aman dan cepat,5,2026-05-08 07:53:02
Shopee,shopee tdk profional hanya memihak toko penipu dengan menguntungkan sepihak.tidak perduli customernya dirugikan.saya padahal customer vip dan perioritas tp cs dan mediasi memihak toko.jelas2 bukti menunjukan toko yang salah,1,2026-05-08 07:52:10
Shopee,"tiap buka shopee selalu ke halaman shopee video dan live, bukan ke halaman utama bikin ngelag",1,2026-05-08 07:47:54
Shopee,"Apk ini mengandung virus, video kok nyala terus meski sudah keluar",1,2026-05-08 07:47:18
Shopee,puas dng hasil ny,5,2026-05-08 07:46:59
Shopee,sebaiknya proteksi tambahan dari Shopee dihilangkan. karena polisi tersebut tanpa ada oranng yang meng survei kerusakan. yaNg diorder. gimana cara kerja instan kurir. order instan . 3 hari belum terkirim,1,2026-05-08 07:45:35
Shopee,"Shopee emang ocay siiip ,, lancar terus Shopee",5,2026-05-08 07:43:57
Shopee,😭,1,2026-05-08 07:43:03
Shopee,"shope longor gw udh udh di bayar tiba"" di balikin",1,2026-05-08 07:40:18
Shopee,paling top,5,2026-05-08 07:33:42
Shopee,"bagus , mantap, oke, mantul, sip",5,2026-05-08 07:33:31
Shopee,mantap pokonamah braaaay???,5,2026-05-08 07:33:15
Shopee,si paling banyak promo,5,2026-05-08 07:32:47
Shopee,"spam iklannya ganggu bgt, gk suka",1,2026-05-08 07:30:48
Shopee,"spaylate ku blm aktif,, aku gak bisa pesan COD lg,, bulan ini aku belanja banyak sekali, tpi tetap spaylate ku gak d aktifin lg,, padahal gak ada tunggakan,, cuma telat bayar tpi sdh sya lunasin,, smpe skrg gak bs aktif lg,, kayak nya mau beralih aja ke toko sebelah klo gini",2,2026-05-08 07:28:18
Shopee,belanja mudah dan banyak diskon biaya pengiriman,5,2026-05-08 07:27:12
Shopee,"parah pembayaran tepat waktu, bahkan sebelum waktu nya bayar sudah lunas, pas ngajuin lagi malah tidak bisa ga rekomendasi Shopee Indonesia",1,2026-05-08 07:26:59
Shopee,"sumpah shope sekarang pengiriman nya lelet ,lelet banget ,pengiriman nya lebih dari 10 harian ,kelamaan nyangklak di pusat penyortiran Bekasi,",3,2026-05-08 07:20:45
Shopee,"makin mahal ongkir,, belum lagi ongkir ukuran khusus",2,2026-05-08 07:20:39
Shopee,tolong lah diperbaiki ini untuk layanan jasa kirim nya.. terutama bagian sortir...masak iya sudah 2x saya alami paket bisa dapat rute g jelas... padahal saya beli dari toko 1 kota ..rute nya mlah bisa keluar kota bahkan antar provinsi lo....maaf . terimakasih,1,2026-05-08 07:18:55
Shopee,"Hapus biaya subtotal ukuran khusus di pengiriman, biar pengguna apk ini beralih ke apk lain",3,2026-05-08 07:18:28
Shopee,pelayanan memuaskan,5,2026-05-08 07:18:09
Shopee,sejauh ini puas belanja di shopee,5,2026-05-08 07:13:09
Shopee,mengapa shopee saya lemot untuk membuka barang yang saya cari,4,2026-05-08 07:12:52
Shopee,mantap shopee,5,2026-05-08 07:10:48
Shopee,burukk,4,2026-05-08 07:08:44
Shopee,saya puas banget belanja di shopee,5,2026-05-08 07:03:05
Shopee,ok good,5,2026-05-08 06:58:17
Shopee,"shopee udah jelek jaringannya,saya klw lagi dikampung udah gak bisa akses,payah lemotnya😇😇",1,2026-05-08 06:57:33
Shopee,"mrasa kcwa dg Shopee skrg, ogkirx parah pesanan tiba"" d'batalin mau pesen barag gedean dikit harga barag 300k ogkirx 50k tp knpa tiba"" saat mau pesan mlh larix jd 500k klo bgini lma""jd mls belanja d'shopee",3,2026-05-08 06:51:46
Shopee,TOP Shopee Indonesia,5,2026-05-08 06:46:37
Shopee,sangaat tidak rekomen. jangan mau pakai expedisi spx lelet,1,2026-05-08 06:39:02
Shopee,aplikasi yg amanah.,5,2026-05-08 06:38:47
Shopee,Oke punya pokoknya top..,5,2026-05-08 06:37:35
Shopee,sangat cocok untuk kita semua,5,2026-05-08 06:36:40
Shopee,Shopee membantu memudahkan saya dlm transaksi jual beli barang dengan sangat cepat. Terimakasih atas pengalaman dan pelayanan terbaiknya.,5,2026-05-08 06:31:41
Shopee,"paketku stuck dari tgl 28 sampai sekarang, udah komplain ke cs pun jawabannya disuruh nunggu2 mulu tanpa kejelasan👎",1,2026-05-08 06:28:51
Shopee,bagus gw kasi bintang,5,2026-05-08 06:26:44
Shopee,sangeg puas,5,2026-05-08 06:25:37
Shopee,Belum pernah bermasalah selama belanja di shopee,5,2026-05-08 06:21:09
Shopee,sangat membantu belanja online ..trmksh,5,2026-05-08 06:20:26
Shopee,ya sangat bermanfaat dan sangat mempermudah,5,2026-05-08 06:19:47
Shopee,sangat bagus aplikasi shoope,5,2026-05-08 06:14:21
Shopee,binatang gue belom selesai ngomong udah di akhri ajah percakapan nya padahal . prioritaas,2,2026-05-08 06:06:23
Shopee,"aplikasi sangan baik ,membantu belanja online, kebutuhan dengan mudah makasih shopee Indonesia👍",5,2026-05-08 06:06:07
Shopee,lagi error aplikasinya,1,2026-05-08 06:02:40
Shopee,maaf saya dapat nilai 1 gara gara ada mobil truk bawa barang itu realme p3 lite putar balik terus maaf,1,2026-05-08 06:02:32
Shopee,"aplikasi ini sangat bagus ada grastis ongkirnya, cuman ketika barang di antar tdk ditemukan orangnya tdk lagi pengantaran ke 2 kalinya, itu pengalamanku di aplikasi ini,",5,2026-05-08 06:02:18
Shopee,"semakin lama shopee the best, dari fiture pengembalian barang dan dana, fiture pengiriman,fiture pinjaman, over all terbaikdah, kumplit semuanya ada dan banyak opsi, CS nya pun fast respon ,recomended deh shopee semuanya punya sendiri, dari oinjaman dan jasa kirimnya jadi gampang jika ada masalah. jadi tidak mau instal marketplace lain shoope aja lebih dari cukup,",5,2026-05-08 05:59:59
Shopee,selalu top,5,2026-05-08 05:56:01
Shopee,bagus banyak diskon,5,2026-05-08 05:55:04
Shopee,"tolong dipermudah kembali ,,,untuk aplikasi yang terreatar ulang tolong dipermudah lagi untuk bikin akunnya kembali supaya bisa akun lama kepake lagi...ini kalau tiba tiba hp rusak Bru direstar hilang juga shopee didonload sdah banyak sekali embel embelnya untuk masuk lagi ke akun lama maksudku tolong dipermudah supaya akun lama kepake terus🙏🙏🙏🙏🙏🙏",5,2026-05-08 05:52:17
Shopee,sangat membantu GK banyak kehilangan waktu pokoknya siipdah,5,2026-05-08 05:52:14
Shopee,sejauh ini marketplace yg masih aku pakai,5,2026-05-08 05:49:09
Shopee,shopee makin mantaap Makasih shopee yg selalu kasih gratis ongkir. Makin dekat dihati,5,2026-05-08 05:46:33
Shopee,Mayan cuma notif nya agak ganggu,4,2026-05-08 05:42:03
Shopee,apa kabar shope Indonesia... dalam pantauan saya makin banyak affiliate mengunakan/mendownload video di aplikasi sebelah demi sebuah keuntungan untuk iklan dan memperbanyak akun shope... saran buat shope untuk lebih memperketat lagi satu email/akun satu KTP. terimakasih 🙏 sukses selalu shope Indonesia ❤️,5,2026-05-08 05:37:47
Shopee,cara mudah & cepat berbelanja untk kebutuhan kita👍👍👍👍👍,5,2026-05-08 05:36:18
Shopee,pengiriman shopee sekarang lemoott parahh. mana ngasih klaim 10rb tapi ga berguna bangett.,1,2026-05-08 05:35:52
Shopee,"Mohon buka pemblokiran sistem COD dan COD cek dulu, sepihak dari shopee karna pengembalian paket sepihak dari kurir shopee sendiri",5,2026-05-08 05:34:49
Shopee,DANA SAYA GA DI KEMBALIKAN SUDAH 4 HARI,1,2026-05-08 05:33:03
Shopee,"barangnya sih emg mrh"", TAPI YANG PALING KESEL TU KARNA IKLANNYA... minta tolong lah, iklan lu jangan dipaksain, masa orang ga tekan apa"" tiba"" ke aplikasi shopeenya? salah tekan sedikit langsung ke apknya, mana susah bgt buat keluar apknya. kurangin deh pemaksaan lu.",1,2026-05-08 05:31:37
Shopee,bagusss aplikasi langganan saya untuk berbelanja....,5,2026-05-08 05:17:49
Shopee,"setiap barang yang di pesan sesuai dengan yang di pesan, hanya kurir pengirimannya yang biasa lambat",4,2026-05-08 05:16:17
Shopee,sangat bermanfaat dan membantu,5,2026-05-08 05:15:39
Shopee,puas pke apk ini,5,2026-05-08 05:10:38
Shopee,sangat baik sekali,5,2026-05-08 05:07:08
Shopee,saya kecewa dengan penjual di shopee masa mau pembatalan ditolak keceawa saya,3,2026-05-08 05:06:55
Shopee,MURAH,5,2026-05-08 05:03:25
Shopee,"Shopee tidak bisa di buka awalnya kehapus, aku instal ulang sekarang tidak bisa di buka,, kenapa yaa",5,2026-05-08 04:57:50
Shopee,sebenarnya ada beberapa produk yg cacat tp pelayanan apk shopee sgt bgs,5,2026-05-08 04:55:43
Shopee,"belanja di shopee sangat banyak pilihan sangat membantu semua kebutuhan sehari hari,semoga kedepan semakin solit dan reel dlm pelayanannya sukses sll shopee indonesia",5,2026-05-08 04:32:45
Shopee,sangat baik karena shopee memberi tindakan langsung kepada penjual kalau tidak bisa memenuhi target penjualan dan uang langsung dikembalikan kepada pembeli,5,2026-05-08 04:18:24
Shopee,Sangat terbantu,5,2026-05-08 04:05:59
Shopee,shoope the best lah pokok nya... tapi sayang saya belom di kasih limit pinjaman :(,5,2026-05-08 03:55:04
Shopee,"Drama nya bagus, cuman masih ada sedikit kekurangannya kadang kadang jaringannya lelet",4,2026-05-08 03:48:22
Shopee,"aplikasi ini sangat msmbantu banget si buat ak yang 'males' beli2 sesuatu di offstore-nya. tapi 2 harian ini ak terkendala psmbayaran, lewat spay ga bisa, splater jga ga bisa, apalagi transfer. padahal aplikasi sudah update terbaru, akun sudah log out terus login.",5,2026-05-08 03:43:29
Shopee,pas loyalitas,5,2026-05-08 03:21:10
Shopee,🤟,5,2026-05-08 03:10:13
Shopee,Barangnya Bagus 🤩,5,2026-05-08 03:09:51
Shopee,gak capek kalo mau blnja,5,2026-05-08 03:02:14
Shopee,muncul trus,1,2026-05-08 02:56:22
Shopee,sayang ga diksh kasih payleater padahal sy langganan belanja di shopy,5,2026-05-08 02:28:44
Shopee,isthebes,5,2026-05-08 02:25:23
Shopee,"utk belanja di shopee sangat membantu ,banyak barang bagus dan harga murah, tapi klo untuk jualan tidak cocok, untung tipis dan kadang bisa rugi, krn biaya admnya terlalu tinggi sampe 20 %,iklan disitus lain sangat mengganggu,",1,2026-05-08 02:05:18
Shopee,"aplikasi ga becus , banyak toko yang menjual produk ga sesuai dengan yang di foto, tapi ga di sanksi malah di biarin berkeliaran bebas seller"" penipu di shopee, sangat buruk menangani oknum"" penipuan di shopee",1,2026-05-08 02:02:12
Shopee,knapa shopee ku skarang ko gk bisa konfirmasi barang di terimaya jd err,2,2026-05-08 02:01:47
Shopee,udah bagus sih cuman kalo bisa tambahkan aplikasi dana juga soalnya kirim dana ke Shopeepay terus aku kalo top up juga kadang bingung,5,2026-05-08 02:00:17
Shopee,aplikasi sangat membantu,5,2026-05-08 02:00:03
Shopee,ingin menghapus otomatis shopee,5,2026-05-08 01:59:45
